				VRZ	VRZ_BY	VRZ	1000	0			0	0	0																										HB		0	BAB	BAB-km												DZS	Adressen		Inselbus		Lokalbus	EAK	UZ 				Prinzip	Steuerung								der SST in															Rechts	Hoch	Höhe (ü. NN)	Koordinaten	nur bei Einbiegern			nur bei Abb.	zwischen-/ bei-As	und-AS	
				UZ	UZ_BY	UZ	1000	1			201	1																											HB		0		von	bis	Topographie	Bezeichnung	Location	Dist.	XHI	HI	LO 	IP-Adresse SM	Subnetzmaske	Port-Nr.(IP)	Zst.Nr.	FG	DE-Kanal	Port	Slave/SM	Slave	Kanal	ID	intern	Version	Typ	Anzeige		Bemerkungen 1	Bemerkungen 2	Bemerkungen 3	Typ	Bit	Projekt	Hers.	Fahrtrichtung										WVZ-Semantik (nur für PW)								neu 03/2015	von Richtung	von Str. Nr.	in Richtung	Str. in Richtg.			
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	33	219	10	0	1	041	41	TLS02	TLSoIP	b	2	WZG A für rechten FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	HFS	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	97	219	10	0	3	041	41	TLS02	TLSoIP	b	2	WZG B zwischen dem rechten FS und 1. Überhol-FS der FR Süd / West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-B	#1#3#4#8#9#10#12#31#32#39#51#52#53		1		Süd/ West	HFS-UEFS1	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	105	219	10	0	2	041	41	TLS02	TLSoIP	b	2	WZG C erste Textzeile zwischen dem rechten FS und 1. Überhol-FS der FR  Süd / West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-C	#62#63#64#65#66#67#68#72#81#82#83#84#85#86#87#91#92#93#94#95#96#97#102#201#203#204#207#208#209#212		2		Süd/ West	HFS-UEFS1	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	195	219	10	1	0	041	41	TLS02	TLSoIP			Clusterkanal 1.Querschnitt FR Süd bzw West - Hauptfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30 (Clusterkanal)	Cluster	A006B783,6b			A006 B783,6	783,550						Süd/ West		11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	34	219	10	1	1	041	41	TLS02	TLSoIP	b	2	WZG A für 1. Überhol- FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS1	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	35	219	10	1	2	041	41	TLS02	TLSoIP	b	2	WZG A für 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS2	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	98	219	10	1	4	041	41	TLS02	TLSoIP	b	2	WZG B zwischen dem 1. Überhol-FS und 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-B	#1#3#4#8#9#10#12#31#32#39#51#52#53		1		Süd/ West	UEFS1-UEFS2	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		4	106	219	10	1	3	041	41	TLS02	TLSoIP	b	2	WZG C erste Textzeile zwischen dem 1. Überhol-FS und 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Wechselzeichengeber	A006B783,6b			A006 B783,6	783,550	WVZ-C	#62#63#64#65#66#67#68#72#81#82#83#84#85#86#87#91#92#93#94#95#96#97#102#201#203#204#207#208#209#212		2		Süd/ West	UEFS1-UEFS2	11,089017708	49,346218963	340,900	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		3	33	219	10	0	1	041	41	TLS02	TLSoIP			Helligkeitssensor - Nebenfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Helligkeit	A006B783,6a			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		3	43	219	10	1	1	041	41	TLS02	TLSoIP			Helligkeitssensor - Hauptfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ30	Helligkeit	A006B783,6b			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		3	1	219	10	0	2	041	41	TLS02	TLSoIP			Sichtweite					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	Sichtweitensensor	Sichtweite	A006B783,6			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		6	1	219	10	0	1	041	41	TLS02	TLSoIP			Türkontakt			48		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS30	Türkontakt	A006B783,6			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		6	2	219	10	0	2	041	41	TLS02	TLSoIP			Temperaturüberwachung			49		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS30	Temperaturüberwachung	A006B783,6			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		6	3	219	10	0	3	041	41	TLS02	TLSoIP			Stromversorgung			51		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS30	Stromversorgung	A006B783,6			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	783,550		030,000	A006B783,6	11911	26	2E	87	1A	172.27.10.57	255.255.255.0	10000		6	4	219	10	0	4	041	41	TLS02	TLSoIP			Heizung			52		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS30	Heizung	A006B783,6			A006 B783,6	783,578						Süd/ West	Rechts	11,089350359	49,346388597	340,476	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		1	33	219	11	0	1	041	41	TLS02	TLSoIP			HFB FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	Radar	Messschleife	A006B782,0	MQ1 SW HFS	#A006B782,0b	A006 B782,0	781,950						Süd/ West	HFS	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		1	34	219	11	0	2	041	41	TLS02	TLSoIP			1. ÜFS FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	Radar	Messschleife	A006B782,0	MQ1 SW HFS	#A006B782,0b	A006 B782,0	781,950						Süd/ West	UEFS1	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		1	35	219	11	0	3	041	41	TLS02	TLSoIP			2. ÜFS FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	Radar	Messschleife	A006B782,0	MQ1 SW HFS	#A006B782,0b	A006 B782,0	781,950						Süd/ West	UEFS2	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	193	219	11	0	0	041	41	TLS02	TLSoIP			Clusterkanal 1.Querschnitt FR Süd bzw West - Nebenfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25 (Clusterkanal)	Cluster	A006B782,0a			A006 B782,0	781,950						Süd/ West		11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	33	219	11	0	1	041	41	TLS02	TLSoIP	b	2	WZG A für rechten FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	HFS	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	97	219	11	0	3	041	41	TLS02	TLSoIP	b	2	WZG B zwischen dem rechten FS und 1. Überhol-FS der FR Süd / West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-B	#1#3#4#8#9#10#12#31#32#39#51#52#53		1		Süd/ West	HFS-UEFS1	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	105	219	11	0	2	041	41	TLS02	TLSoIP	b	2	WZG C erste Textzeile zwischen dem rechten FS und 1. Überhol-FS der FR  Süd / West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-C	#62#63#64#65#66#67#68#72#81#82#83#84#85#86#87#91#92#93#94#95#96#97#102#201#203#204#207#208#209#212		2		Süd/ West	HFS-UEFS1	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	195	219	11	1	0	041	41	TLS02	TLSoIP			Clusterkanal 1.Querschnitt FR Süd bzw West - Hauptfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25 (Clusterkanal)	Cluster	A006B782,0b			A006 B782,0	781,950						Süd/ West		11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	34	219	11	1	1	041	41	TLS02	TLSoIP	b	2	WZG A für 1. Überhol- FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS1	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	35	219	11	1	2	041	41	TLS02	TLSoIP	b	2	WZG A für 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS2	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	98	219	11	1	4	041	41	TLS02	TLSoIP	b	2	WZG B zwischen dem 1. Überhol-FS und 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-B	#1#3#4#8#9#10#12#31#32#39#51#52#53		1		Süd/ West	UEFS1-UEFS2	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		4	106	219	11	1	3	041	41	TLS02	TLSoIP	b	2	WZG C erste Textzeile zwischen dem 1. Überhol-FS und 2. Überhol-FS der FR Süd/West					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Wechselzeichengeber	A006B782,0b			A006 B782,0	781,950	WVZ-C	#62#63#64#65#66#67#68#72#81#82#83#84#85#86#87#91#92#93#94#95#96#97#102#201#203#204#207#208#209#212		2		Süd/ West	UEFS1-UEFS2	11,069933625	49,339077760	319,554	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		3	33	219	11	0	1	041	41	TLS02	TLSoIP			Helligkeitssensor - Nebenfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Helligkeit	A006B782,0a			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		3	43	219	11	1	1	041	41	TLS02	TLSoIP			Helligkeitssensor - Hauptfahrbahn					SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	AQ25	Helligkeit	A006B782,0b			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		6	1	219	11	0	1	041	41	TLS02	TLSoIP			Türkontakt			48		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS25	Türkontakt	A006B782,0			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		6	2	219	11	0	2	041	41	TLS02	TLSoIP			Temperaturüberwachung			49		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS25	Temperaturüberwachung	A006B782,0			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		6	3	219	11	0	3	041	41	TLS02	TLSoIP			Stromversorgung			51		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS25	Stromversorgung	A006B782,0			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A6	781,950		025,000	A006B782,0	11911	10	2E	87	A	172.27.10.60	255.255.255.0	10000		6	4	219	11	0	4	041	41	TLS02	TLSoIP			Heizung			52		SBA A6-Schwabach - Umrüstung 2009	3	Heilbronn	SS25	Heizung	A006B782,0			A006 B782,0	781,974						Süd/ West	Rechts	11,070136077	49,339264897	320,268	neu 2015	Amberg		Heilbronn		58 Kreuz Nürnberg-Süd (A73(-))	AS 57 Roth (B2)	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					1	1	203	1	32	1	041	41		TC57			Schleife					NBA Nürnberg-Ost	5	Heilbronn	MQ 1.1, 1.2	Messschleife	A006B797,0	MQ1 NO HFS		A006 B797,0	796,757						Nord/ Ost	HFS	11,240711021	49,402236180	400,796		Heilbronn		Amberg		60 Kreuz Nürnberg-Ost (A9 (53))	61 Kreuz Altdorf (A3 (89))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					1	2	203	1	32	2	041	41		TC57			Schleife					NBA Nürnberg-Ost	5	Heilbronn	MQ 2.1, 2.2	Messschleife	A006B797,0	MQ1 NO HFS		A006 B797,0	796,757						Nord/ Ost	UEFS1	11,240711021	49,402236180	400,796		Heilbronn		Amberg		60 Kreuz Nürnberg-Ost (A9 (53))	61 Kreuz Altdorf (A3 (89))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					1	33	203	1	32	3	041	41		TC57			Schleife					NBA Nürnberg-Ost	5	Heilbronn	MQ 33.1, 33.2	Messschleife	A006B797,0	MQ1 SW HFS		A006 B797,0	796,758						Süd/ West	HFS	11,240669749	49,402474183	401,289		Amberg		Heilbronn		61 Kreuz Altdorf (A3 (89))	60 Kreuz Nürnberg-Ost (A9 (53))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					1	34	203	1	32	4	041	41		TC57			Schleife					NBA Nürnberg-Ost	5	Heilbronn	MQ 34.1, 34.2	Messschleife	A006B797,0	MQ1 SW HFS		A006 B797,0	796,758						Süd/ West	UEFS1	11,240669749	49,402474183	401,289		Amberg		Heilbronn		61 Kreuz Altdorf (A3 (89))	60 Kreuz Nürnberg-Ost (A9 (53))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					6	1	203	1	32	1	041	41		TC57			Türkontakt					NBA Nürnberg-Ost	5	Heilbronn	SS A006B797,0	Türkontakt	A006B797,0			A006 B797,0	796,752						Süd/ West	Rechts	11,240586745	49,402519632	401,917		Amberg		Heilbronn		61 Kreuz Altdorf (A3 (89))	60 Kreuz Nürnberg-Ost (A9 (53))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	797,000		neu-Solar	A006B797,0	11914	161	2E	8A	A1					6	2	203	1	32	2	041	41		TC57			Heizung					NBA Nürnberg-Ost	5	Heilbronn	SS A006B797,0	Heizung	A006B797,0			A006 B797,0	796,752						Süd/ West	Rechts	11,240586745	49,402519632	401,917		Amberg		Heilbronn		61 Kreuz Altdorf (A3 (89))	60 Kreuz Nürnberg-Ost (A9 (53))	
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	800,700		622,000	A006B800,7	11914	198	2E	8A	C6					1	1	203	2	32	3	041	41	TLS02	TC57			Schleife					NBA Nürnberg-Ost - Umrüstung 2009	5	Heilbronn	MQ 1.1, 1.2	Messschleife	A006B800,7	MQ1 NO HFS		A006 B800,7	800,675						Nord/ Ost	HFS	11,294321756	49,402959292	412,244		Nürnberg		Amberg		61 Kreuz Altdorf (A3 (89))		
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	800,700		622,000	A006B800,7	11914	198	2E	8A	C6					1	2	203	2	32	4	041	41	TLS02	TC57			Schleife					NBA Nürnberg-Ost - Umrüstung 2009	5	Heilbronn	MQ 2.1, 2.2	Messschleife	A006B800,7	MQ1 NO HFS		A006 B800,7	800,675						Nord/ Ost	UEFS1	11,294321756	49,402959292	412,244		Nürnberg		Amberg		61 Kreuz Altdorf (A3 (89))		
																																						2012-06-29_KonfiglisteVermessungV2.3.5.N-ave.xls	SBA A6 Schwabach	Aktiv	X	A 6	800,700		622,000	A006B800,7	11914	198	2E	8A	C6					1	33	203	2	32	6	041	41	TLS02	TC57			Schleife					NBA Nürnberg-Ost - Umrüstung 2009	5	Heilbronn	MQ 33.1, 33.2	Messschleife	A006B800,7	MQ1 SW HFS		A006 B800,7	800,681						Süd/ West	HFS	11,294289923	49,403206119	412,222		Amberg		Nürnberg		61 Kreuz Altdorf (A3 (89))		
