NewId;OldId;DE;LOD;DIST;KontenNr
aq.aq_a7_958_403_ulm.m.de;;0;2772;197;709829
wzg.cluster_aq92-060-deg_194.m.de;;194;35961;151;9206167
wzg.wzg_9_486950_mch_c3_107.m.de;WZG_AQ_9_486950_Mch_107;107;3585;137;917897
wzg.aq_a7_960_770_fue_bl2_58.m.de;;58;2812;28;719900
wzg.wzg9-600-mch_a3_35.m.de;WZG_AQ9_600_Mch_35;35;35667;178;9130930
wzg.aq_96_168238_mch_a2_2.m.de;;2;37538;161;9609889
wzg.wzg_99_29277_sbg_w1_33.m.de;WWQ99_29277_Sbg_33;33;38703;198;9908166
wzg.wzg_9_504520_mch_dlz1_41.m.de;WZG_AQ_9_504520_Mch_41;41;3588;226;918754
aq.aq92-622-mch.m.de;;0;36001;47;9216303
wzg.wzg_9_491350_mch_c1_105.m.de;WZG_AQ_9_491350_Mch_105;105;3586;95;918111
wzg.aqq29_sbg_b1_65.m.de;;65;3152;181;807093
wzg.hs_94_110069_pas_hs1_129.m.de;;129;36752;19;9408531
wzg.cluster_wwq_99_26545_stg_194.m.de;;194;38702;255;9907967
wzg.wzg99-010-sbg_a3_35.m.de;;35;38699;50;9906994
wzg.wzgaqaq203-mch_b1_130.m.de;;130;36782;19;9416211
wzg.cluster_aq_a8o_54060_sbg_194.m.de;;194;3154;5;807429
wzg.cluster_aqb14_mch_h_193.m.de;;193;3192;173;817325
wzg.wzg_99_2408_sbg_a2_2.m.de;;2;38735;16;9916176
aq.aq_96_160126_lin.m.de;;0;37576;246;9619702
wzg.wzg99-305-sbg_a1_162.m.de;;162;38709;5;9909509
aq.aq9-781c-mch.m.de;;0;3579;128;916352
wzg.wzg_b2n_006170_gap_b2_170.m.de;;170;809;150;207254
wzg.wzg_96_139729_mch_dlz2_2.m.de;;2;37575;35;9619235
wzg.wzg9-710-mch_w13_46.m.de;WWQ_9710_46;46;35668;212;9131220
aq.aq9-700-mch.m.de;;0;35668;192;9131200
wzg.aq_a7_958_403_ulm_a2_2.m.de;;2;2772;197;709829
wzg.wzg_99_10812_sbg_dlz2_10.m.de;;10;38698;110;9906798
wzg.aqb20_mch_c2_106.m.de;;106;3192;76;817228
wzg.wzg_9_481250_nbg_c1_73.m.de;WZG_AQ_9_481250_Nbg_73;73;3545;103;907623
wzg.cluster_aq_96_139930_mch_196.m.de;;196;37575;35;9619235
wzg.wzg_99_29595_sbg_b2_98.m.de;;98;38703;223;9908191
wzg.cluster_aqwwq10-pas_196.m.de;WWQ94_010_Pas;196;36742;138;9406090
wzg.aqb12_mch_a3_35.m.de;;35;3192;198;817350
wzg.wzg_9_506690_mch_c3_107.m.de;WZG_AQ_9_506690_Mch_107;107;3589;76;918860
wzg.wzgaq07-mch_b1_98.m.de;;98;36781;173;9416109
wzg.wzg_9_511350_mch_w12_236.m.de;WWQ_9586_236;236;3590;46;919086
wzg.aqb11_mch_b1_97.m.de;;97;3192;207;817359
wzg.wzg99-710-stg_c1_73.m.de;;73;38745;4;9918724
wzg.wzg9-630-mch_c2_106.m.de;WZG_AQ9_630_Mch_106;106;35668;12;9131020
aq.aqq37_sbg_h.m.de;;0;3152;248;807160
wzg.aqq33_sbg_b1_65.m.de;;65;3152;212;807124
wzg.wzg_99_11964_stg_a3_3.m.de;;3;38737;214;9916886
wzg.wzg_b2n_007958_gap_dlz2_34.m.de;;34;809;181;207285
wzg.aqq29_sbg_c1_73.m.de;;73;3152;181;807093
aq.aq_b2n_008281_mch.m.de;;0;848;205;217293
wzg.wzg92-620-mch_a2_34.m.de;;34;36001;67;9216323
wzg.wzg_b2n_005988_gap_dlz3_35.m.de;;35;809;150;207254
wzg.cluster_aq_99_4258_sbg_196.m.de;;196;38735;144;9916304
wzg.wzg_96_153990_lin_dlz4_43.m.de;;43;37576;102;9619558
wzg.cluster_aqb26_mch_h_193.m.de;;193;3191;253;817149
wzg.wzg9-790-mch_c2_106.m.de;WZG_AQ9_790_Mch_106;106;35670;25;9131545
wzg.wwq_a7_943_520_fue_bl1_57.m.de;;57;2810;8;719368
wzg.wzg99-270-sbg_b2_97.m.de;;97;38707;122;9909114
wzg.cluster_aq_a7_960_920_fue_195.m.de;;195;2812;28;719900
wzg.wzg9-600-mch_b1_97.m.de;WZG_AQ9_600_Mch_97;97;35667;178;9130930
wzg.cluster_aq_9_504520_mch_193.m.de;AQ_AQ_9_504520_Mch_193;193;3588;226;918754
wzg.dlz_99_11440_stg_dlz3_35.m.de;;35;38737;188;9916860
wzg.cluster_aqq239_mch_h_194.m.de;;194;3161;85;809301
wzg.wzg_96_147221_lin_z131_r_161.m.de;;161;37575;205;9619405
wzg.cluster_aq_96_147036_lin_195.m.de;;195;37575;201;9619401
aq.aq_b2n_007199_mch.m.de;;0;848;188;217276
wzg.wzg92-684-mch_w1_1.m.de;WWQ_92684_1;1;36000;48;9216048
wzg.aq_b310_9_717_fue_b310_bl1_62.m.de;;62;2773;4;709892
aq.aq_96_146158_lin.m.de;;0;37575;178;9619378
wzg.cluster_wwq_st2068_fr-s1_195.m.de;;195;37562;133;9616005
aq.aq_9_499865_mch.m.de;;0;3588;1;918529
aq.aq_b2n_008623_mch.m.de;;0;848;205;217293
wzg.wzg_b2_askre_1556_bc_pw2_2.m.de;;2;37172;31;9516063
wzg.wzg9-793-mch_w5_41.m.de;;41;35669;202;9131466
aq.aqaq198a-mch.m.de;;0;36782;38;9416230
wzg.wzg_96_154790_lin_z131_bl_l_166.m.de;;166;37576;124;9619580
wzg.aqq261_sbg_a1_1.m.de;;1;3162;202;809674
wzg.wzg_99_24765_stg_pw1_130.m.de;;130;38702;123;9907835
aq.aq99-695-stg.m.de;;0;38745;70;9918790
wzg.wzg99-079a-sbg_c1_171.m.de;;171;38702;55;9907767
wzg.wzgwwq07-pas_wta2_227.m.de;WWQ94_007_Pas_227;227;36742;111;9406063
wzg.cluster_aq9-155-nbg_196.m.de;;196;35279;93;9031517
wzg.wzg_9_499330_nbg_wvlt1_131.m.de;WZG_AQ_9_499330_Nbg_131;131;3548;214;908502
wzg.wzg_92_eost_0225_xz_cl1_193.m.de;;193;36001;161;9216417
wzg.wzg99-210-sbg_a4_36.m.de;;36;38705;187;9908667
aq.aq99-150-sbg.m.de;;0;38704;181;9908405
wzg.wzg99-720-stg_dlz1_24.m.de;;24;38744;97;9918561
wzg.cluster_aq_a7_961_045_fue_197.m.de;;197;2812;28;719900
wzg.aq_a7_958_183_ulm_a2_130.m.de;;130;2772;190;709822
wzg.wzg_9_506690_mch_a3_35.m.de;WZG_AQ_9_506690_Mch_35;35;3589;76;918860
wzg.wzg_9_490310_nbg_b1_65.m.de;WZG_AQ_9_490310_Nbg_65;65;3547;32;908064
aq.aq99-290-sbg.m.de;;0;38708;96;9909344
wzg.cluster_aq_9_510415_mch_195.m.de;AQ_AQ_9_510415_Mch_195;195;3589;251;919035
wzg.wzg_95_2434_mch_pw9_9.m.de;;9;37133;50;9506098
wzg.wzg_9_487755_nbg_a3_3.m.de;WZG_AQ_9_487755_Nbg_3;3;3546;163;907939
wzg.cluster_aq_99_10835_stg_197.m.de;;197;38737;126;9916798
aq.aqq265_mch_h.m.de;;0;3163;2;809730
wzg.cluster_aq9-750-mch_193.m.de;AQ_AQ9_750_Mch_193;193;35669;54;9131318
wzg.aq_94_109194_mch_lsa2_34.m.de;;34;36791;14;9418510
wzg.wzg92-160-deg_b2_66.m.de;;66;35962;230;9206502
wzg.wzg_b2n_005935_gap_b1_gv_131.m.de;;131;809;150;207254
wzg.wzg_99_26825_stg_a2_2.m.de;;2;38703;21;9907989
aq.aq_9_504515_nbg.m.de;;0;3549;211;908755
aq.aq_b310_9_376_fue_b310.m.de;;0;2812;18;719890
wzg.wzg99-530-stg_a1_1.m.de;;1;38749;8;9919752
wzg.wzg_9_502505_nbg_wvlt1_131.m.de;WZG_AQ_9_502505_Nbg_131;131;3549;113;908657
wzg.wzg_b2n_008850_mch_lsa_r_129.m.de;;129;848;208;217296
wzg.wzg_99_31150_stg_w2_2.m.de;;2;38743;102;9918310
wzg.wzg99-560-stg_a3_3.m.de;;3;38747;89;9919321
aq.aqaq10-mch.m.de;;0;36781;110;9416046
wzg.wzg_b2n_005695_gap_c1_106.m.de;;106;809;145;207249
wzg.aqb27_mch_c1_105.m.de;;105;3191;236;817132
wzg.wzg_99_3493_lin_a1_161.m.de;;161;38696;96;9906272
wzg.cluster_aqq37_sbg_h_193.m.de;;193;3152;248;807160
wzg.wzg_9_481060_mch_c1_105.m.de;WZG_AQ_9_481060_Mch_105;105;3584;106;917610
wzg.wzg92-440-mch_b1_97.m.de;;97;36003;102;9216870
wzg.wzg99-062-sbg_w3_36.m.de;WWQ_99062_36;36;38701;127;9907583
wzg.wzg_92_eost_0225_xz_w10_43.m.de;;43;36001;161;9216417
wzg.cluster_aqq253_mch_h_194.m.de;;194;3162;5;809477
wzg.wzg92-400-mch_w4_36.m.de;;36;36004;3;9217027
aq.wwq_96_171575_lin.m.de;;0;37577;255;9619967
wzg.cluster_aqq271_sbg_h_193.m.de;;193;3163;81;809809
wzg.wzg92-584-mch_w10_43.m.de;WWQ_92584_43;43;36001;188;9216444
aq.aq_b2n_008680_gap.m.de;;0;809;189;207293
wzg.wzg_96_147369_lin_z131_r_161.m.de;;161;37575;208;9619408
wzg.wzgaq198b-mch_bl1_4.m.de;;4;36782;29;9416221
wzg.wzg_9_495035_mch_c3_107.m.de;WZG_AQ_9_495035_Mch_107;107;3587;20;918292
wzg.wzg_9_500994_nbg_c1_73.m.de;WZG_AQ_9_500994_Nbg_73;73;3549;39;908583
aq.aq99-880-stg.m.de;;0;38699;77;9907021
wzg.aqb27_mch_pw1_161.m.de;;161;3191;236;817132
wzg.wzg99-235-sbg_b2_98.m.de;;98;38706;33;9908769
wzg.wzg_96_171060_mch_pw1_1.m.de;;1;37538;227;9609955
aq.aq_96_139409_lin.m.de;;0;37575;23;9619223
wzg.wzg_96_161485_mch_pw5_5.m.de;;5;37524;225;9606369
wzg.wzg_99_as6_230_sz_c1_105.m.de;;105;38695;202;9906122
wzg.wzg_b2n_008848_mch_b2_gv_164.m.de;;164;848;208;217296
wzg.wzg_b2n_005952_mch_dlz2_gv_42.m.de;;42;848;166;217254
wzg.wzg9-700-mch_w7_40.m.de;WWQ_9700_40;40;35668;192;9131200
wzg.dlz_96_139409_lin_dlz1_33.m.de;;33;37575;23;9619223
wzg.wzg_99_26825_stg_b3_67.m.de;;67;38703;21;9907989
wzg.wzg_96_147630_lin_c1_105.m.de;;105;37575;214;9619414
wzg.wzg92-130-deg_a2_4.m.de;;4;35962;145;9206417
wzg.cluster_aq_96_146600_lin_195.m.de;;195;37575;187;9619387
wzg.wzg9-328-nbg_w12_12.m.de;WWQ_9328_12;12;3541;221;906717
wzg.wzg_96_146011_mch_b1_65.m.de;;65;37575;175;9619375
wzg.wzg99-630-stg_w14_15.m.de;AQ99-630-Stg_15;15;38746;20;9918996
aq.aq_a7_959_720_fue.m.de;;0;2772;238;709870
wzg.aqq265_sbg_b1_65.m.de;;65;3163;2;809730
wzg.wzg_96_161485_mch_bl1_13.m.de;;13;37524;225;9606369
wzg.wzgaq198b-mch_cl1_194.m.de;;194;36782;29;9416221
wzg.wzg99-q9_sbg_a2_34.m.de;;34;38738;18;9916946
wzg.wzg92-490-mch_b1_163.m.de;;163;36002;223;9216735
wzg.wzg99-710-stg_b1_65.m.de;;65;38745;4;9918724
wzg.wzg92-040-deg_a2_2.m.de;;2;35961;27;9206043
wzg.wzg92-010-deg_b1_65.m.de;;65;35961;20;9206036
wzg.cluster_aq_99_3312_lin_197.m.de;;197;38696;96;9906272
aq.aq99-730-stg.m.de;;0;38744;16;9918480
wzg.aqq269_mch_c1_105.m.de;;105;3163;51;809779
aq.aq_99_11124_stg.m.de;;0;38737;126;9916798
wzg.wzg_9_498180_nbg_a3_3.m.de;WZG_AQ_9_498180_Nbg_3;3;3548;159;908447
wzg.wzg99-670-stg_w3_4.m.de;AQ99-670-Stg_4;4;38745;132;9918852
wzg.wzg9-760-mch_w20_55.m.de;WWQ_9760_55;55;35669;66;9131330
wzg.wzg99-635-stg_w11_12.m.de;AQ99-635-Stg_12;12;38745;213;9918933
aq.aq_96_143377_mch.m.de;;0;37575;112;9619312
wzg.cluster_aqq31a_sbg_h_193.m.de;;193;3152;209;807121
wzg.wzg_9_480000_nbg_b1_65.m.de;WZG_AQ_9_480000_Nbg_65;65;3545;42;907562
wzg.wzg_b2n_008623_mch_lsa2_132.m.de;;132;848;205;217293
wzg.wzg_96_141404_lin_bas_2_l_164.m.de;;164;37575;58;9619258
wzg.wzg9-125-nbg_w3_4.m.de;WWQ_9125_4;4;35279;158;9031582
aq.wwq_92_akneuf_1174_um.m.de;;0;36001;155;9216411
aq.aq99-305-sbg.m.de;;0;38709;5;9909509
wzg.aqq275_mch_c1_105.m.de;;105;3163;120;809848
wzg.wzg_9_487755_nbg_a1_1.m.de;WZG_AQ_9_487755_Nbg_1;1;3546;163;907939
wzg.wzg_9_504515_nbg_wvlt1_131.m.de;WZG_AQ_9_504515_Nbg_131;131;3549;211;908755
wzg.wzg_b2n_007115_mch_dlz2_gv_34.m.de;;34;848;180;217268
wzg.wzg_99_27885_stg_a3_3.m.de;;3;38703;99;9908067
wzg.wzg_99_25377_sbg_b2_98.m.de;;98;38741;183;9917879
aq.pw_99_31600_sbg.m.de;;0;38743;144;9918352
wzg.wzg_96_137000_mch_b1_131.m.de;;131;37574;223;9619167
wzg.cluster_aq99-020-sbg_193.m.de;;193;38699;195;9907139
aq.aq_9_498180_nbg.m.de;;0;3548;159;908447
wzg.wzg99-004-sbg_w1_1.m.de;;1;38737;249;9916921
wzg.wzg_99_10566_sbg_a1_131.m.de;;131;38698;110;9906798
wzg.wzg_9_akneuf_0840_af_w6_231.m.de;WWQ_9601_231;231;3590;99;919139
wzg.wwq_a7_944_025_fue_bl1_57.m.de;;57;2810;24;719384
wzg.wzg9-110-nbg_a1_1.m.de;WZG_AQ9_110_Nbg_1;1;35279;175;9031599
wzg.wzg_b17_780_0520_aug_a2_2.m.de;;2;6704;180;1716404
wzg.wzg_96_146145_lin_d2_40.m.de;;40;37575;178;9619378
wzg.wzg_b2_askre_1556_bc_pw7_7.m.de;;7;37172;31;9516063
wzg.wzg92-410-mch_w4_36.m.de;;36;36003;245;9217013
wzg.wzg_b2n_008848_mch_dlz1_1.m.de;;1;848;208;217296
wzg.wzg_99_29595_sbg_b1_97.m.de;;97;38703;223;9908191
wzg.wzg_99_ak8_700_uf_a1_35.m.de;;35;38697;57;9906489
wzg.wzg99-730-stg_b1_65.m.de;;65;38744;16;9918480
wzg.wzg9-760-mch_w11_46.m.de;WWQ_9760_46;46;35669;66;9131330
aq.aq_b17_780_0820_lbg_l.m.de;;0;6665;152;1706392
wzg.wzgwwq06-mch_wta1_226.m.de;WWQ94_006_Mch_226;226;36781;149;9416085
aq.aqwwq06-mch.m.de;;0;36781;149;9416085
wzg.wzg9-135-nbg_p_b1_65.m.de;WZG_AQ9_135_Nbg_P_65;65;35279;126;9031550
wzg.wzg_96_169700_mch_led1_74.m.de;;74;37538;195;9609923
wzg.wzg_9_510820_mch_w5_229.m.de;WWQ_9584_229;229;3590;20;919060
wzg.wzgwwq12-pas_wta1_226.m.de;WWQ94_012_Pas_226;226;36742;173;9406125
wzg.wzgwwq06-mch_wta2_227.m.de;WWQ94_006_Mch_227;227;36781;149;9416085
wzg.wzg9-730-mch_a2_34.m.de;WZG_AQ9_730_Mch_34;34;35669;7;9131271
wzg.wzg_96_146848_mch_dlz1_17.m.de;;17;37575;186;9619386
wzg.aqb12_mch_c2_106.m.de;;106;3192;198;817350
wzg.wzg_9_506950_nbg_b1_65.m.de;WZG_AQ_9_506950_Nbg_65;65;3550;73;908873
wzg.wzg8-120-mch_w7_40.m.de;AQ8O_120_Mch_40;40;3149;218;806362
wzg.cluster_aq_99_as7_000_sz_197.m.de;;197;38696;244;9906420
wzg.aqq33_sbg_a1_1.m.de;;1;3152;212;807124
wzg.cluster_wwq_99_28850_sbg_193.m.de;WWQ99_28850_Sbg;193;38703;167;9908135
wzg.cluster_wwq_99_24765_stg_194.m.de;;194;38702;123;9907835
wzg.wzg9-760-mch_w2_37.m.de;WWQ_9760_37;37;35669;66;9131330
wzg.wzg9-760-mch_w4_39.m.de;WWQ_9760_39;39;35669;66;9131330
wzg.lsa_99_3248_sbg_lsa1_1.m.de;;1;38735;112;9916272
wzg.wwq_a7_943_520_fue_pw1_33.m.de;;33;2810;8;719368
wzg.wzg_95_2434_mch_pw10_10.m.de;;10;37133;50;9506098
wzg.cluster_aqb27d_mch_h_193.m.de;;193;3191;224;817120
wzg.wzg_9_496895_nbg_wvlt1_131.m.de;WZG_AQ_9_496895_Nbg_131;131;3548;96;908384
wzg.cluster_aq9-610-mch_p_193.m.de;AQ_AQ9_610_Mch_193;193;35667;224;9130976
wzg.wzg_9_pfaf_0070_em_c1_183.m.de;WZG_AQ_9_Pfaf_0070_EM_183;183;3586;72;918088
wzg.wzg_9_487755_nbg_a4_4.m.de;WZG_AQ_9_487755_Nbg_4;4;3546;163;907939
wzg.aq_st2007_19_292_fue_st2007_bl1_25.m.de;;25;2810;37;719397
wzg.cluster_pw_99_32515_stg_196.m.de;;196;38704;152;9908376
wzg.wzg9-860-mch_w8_41.m.de;;41;35670;217;9131737
wzg.wzg_b2n_007815_mch_a1_133.m.de;;133;848;197;217285
wzg.wzg_b2n_008623_mch_led1_gv_129.m.de;;129;848;205;217293
wzg.wzg_96_138841_mch_a2_3.m.de;;3;37575;10;9619210
wzg.cluster_aqaq117-pas_194.m.de;;194;36742;248;9406200
wzg.wzg_99_11600_stg_c1_73.m.de;;73;38737;188;9916860
wzg.aqq48_sbg_a1_7.m.de;;7;3153;36;807204
wzg.wwq_a7_944_025_fue_pw2_34.m.de;;34;2810;24;719384
wzg.wzg9-781a-mch_w1_1.m.de;WWQ_9.781a_1;1;3579;175;916399
wzg.wzg_96_159167_lin_lsa1_gv_129.m.de;;129;37576;227;9619683
wzg.wzg_b2n_006563_mch_dlz2_gv_34.m.de;;34;848;173;217261
wzg.wzg_9_506950_nbg_b2_66.m.de;WZG_AQ_9_506950_Nbg_66;66;3550;73;908873
wzg.wzg_92_2900_deg_w4_228.m.de;WWQ_922900_228;228;35961;70;9206086
wzg.cluster_portal_a7_957_863_ulm_194.m.de;;194;2772;177;709809
wzg.cluster_aq_b17_800_0350_aug_r_194.m.de;;194;6665;119;1706359
aq.aq_99_as5_220_em.m.de;;0;38734;174;9916078
wzg.wzg_99_12270_stg_c1_73.m.de;;73;38737;237;9916909
wzg.wzg_9_505750_mch_wvlt1_163.m.de;WZG_AQ_9_505750_Mch_163;163;3589;28;918812
wzg.aq_94_108794_mch_a1_33.m.de;;33;36791;4;9418500
wzg.wzg_99_30830_sbg_a3_35.m.de;;35;38704;59;9908283
wzg.wzg_99_4616_lin_a2_162.m.de;;162;38696;209;9906385
wzg.wzg_b2n_006045_gap_dlz1_gv_9.m.de;;9;809;150;207254
wzg.wzg99-187-sbg_pw1_161.m.de;;161;38705;50;9908530
wzg.cluster_aq99-190-sbg_193.m.de;;193;38705;92;9908572
wzg.wzg_b2n_007511_mch_lsa2_132.m.de;;132;848;188;217276
wzg.wzg9-740-mch_w19_54.m.de;WWQ_9740_54;54;35669;28;9131292
wzg.aqq215_mch_e_a1_162.m.de;;162;3199;66;819010
wzg.wzg99-632-stg_w2_3.m.de;;3;38745;246;9918966
wzg.wzg99-290-sbg_a3_35.m.de;;35;38708;96;9909344
wzg.wzg_99_29595_sbg_c4_108.m.de;;108;38703;223;9908191
wzg.wzg_96_154253_lin_lsa1_163.m.de;;163;37576;102;9619558
wzg.hs_99_5345_lin_hs2_38.m.de;;38;38696;230;9906406
wzg.aq_a7_957_493_fue_b1_163.m.de;;163;2772;179;709811
wzg.wzg9-130-nbg_w4_5.m.de;WWQ_9130_5;5;35279;146;9031570
wzg.wzg_99_24765_stg_pw4_129.m.de;;129;38702;123;9907835
wzg.wzg9-120-nbg-l_a1_130.m.de;WZG_AQ9_120_Nbg_l_130;130;35279;165;9031589
aq.aq99-063-sbg.m.de;;0;38701;165;9907621
wzg.wzg99-685-stg_w2_3.m.de;AQ99-685-Stg_3;3;38745;99;9918819
wzg.wzg_b2n_008300_mch_dlz1_19.m.de;;19;848;205;217293
wzg.cluster_aq99-830-stg_194.m.de;;194;38739;236;9917420
wzg.cluster_aqq249_mch_h_194.m.de;;194;3161;199;809415
wzg.wzg99-248-sbg_pw2_131.m.de;;131;38706;71;9908807
wzg.wzg_9_511090_nbg_c2_74.m.de;WZG_AQ_9_511090_Nbg_74;74;3551;19;909075
wzg.wzgaq12-pas_c1_73.m.de;;73;36742;105;9406057
wzg.wzg_b2n_008130_gap_lsa_gv_131.m.de;;131;809;181;207285
wzg.wzg_99_24425_stg_wta1_1.m.de;;1;38702;97;9907809
wzg.aqq73_sbg_b2_66.m.de;;66;3153;148;807316
wzg.aqb26_mch_a2_34.m.de;;34;3191;253;817149
aq.wwq_95_2434_mch.m.de;;0;37133;50;9506098
wzg.wzgwwq202-mch_wta2_227.m.de;WWQ94_202_Mch_227;227;36781;216;9416152
wzg.wzg_99_4258_sbg_b1_131.m.de;;131;38735;144;9916304
wzg.wzg9-170-nbg_a1_1.m.de;WZG_AQ9_170_Nbg_1;1;35278;255;9031423
wzg.wzg_96_170371_mch_pw3_3.m.de;;3;37538;211;9609939
wzg.aq_a7_962_404_fue_c1_165.m.de;;165;2773;72;709960
wzg.wzg9-350-nbg_p_c1_75.m.de;WZG_AQ9_350_Nbg_P_75;75;35277;100;9031012
wzg.aqb15_mch_a2_34.m.de;;34;3192;158;817310
aq.aq_a7_962_404_ulm.m.de;;0;2773;71;709959
wzg.wzg92-650-mch_a1_33.m.de;;33;36000;133;9216133
wzg.wzg_9_503485_mch_b3_99.m.de;WZG_AQ_9_503485_Mch_99;99;3588;174;918702
wzg.aqb29_mch_a3_35.m.de;;35;3191;203;817099
wzg.wzg99-710-stg_c3_75.m.de;;75;38745;4;9918724
wzg.wzg_99_3674_sbg_c1_133.m.de;;133;38735;112;9916272
wzg.wzg92-210-deg_a3_3.m.de;;3;35963;97;9206625
wzg.wzg99-830-stg_b2_66.m.de;;66;38739;236;9917420
wzg.cluster_aq92-520-mch_193.m.de;;193;36002;145;9216657
aq.aqwwq201-mch.m.de;;0;36781;224;9416160
wzg.wzg9-790-mch_a4_36.m.de;WZG_AQ9_790_Mch_36;36;35670;25;9131545
aq.aq_96_137000_mch.m.de;;0;37574;223;9619167
wzg.wzg8-120-mch_w8_41.m.de;AQ8O_120_Mch_41;41;3149;218;806362
aq.aqaq205-mch.m.de;;0;36781;233;9416169
wzg.cluster_aq99520_stg_h_194.m.de;;194;38749;135;9919879
wzg.wzg_99_9800_sbg_bl1_r_165.m.de;;165;38698;36;9906724
wzg.aqq213_sbg_c1_73.m.de;;73;3160;47;809007
aq.aq_96_146145_lin.m.de;;0;37575;178;9619378
wzg.cluster_aq_b310_9_843_ulm_b310_194.m.de;;194;2773;4;709892
wzg.aqb17_mch_b1_97.m.de;;97;3192;128;817280
aq.wwq_9_511805_mch.m.de;;0;3590;68;919108
wzg.wzgwwq114-pas_w1_1.m.de;;1;36742;192;9406144
wzg.wzg_b471_24741_dah_w5_230.m.de;;230;40902;111;10471023
wzg.wzg_99_30450_stg_a4_4.m.de;;4;38743;49;9918257
wzg.wzg99-270-sbg_c2_105.m.de;;105;38707;122;9909114
wzg.wzg92-270-deg_b1_131.m.de;;131;35963;196;9206724
wzg.aqb12_mch_a2_34.m.de;;34;3192;198;817350
wzg.aq_94_108794_mch_bl1_121.m.de;;121;36791;4;9418500
wzg.aqb27_mch_b3_99.m.de;;99;3191;236;817132
wzg.wzg_9_504520_mch_a2_34.m.de;WZG_AQ_9_504520_Mch_34;34;3588;226;918754
wzg.wzg_96_147221_lin_a2_34.m.de;;34;37575;205;9619405
wzg.aqq265_sbg_c1_73.m.de;;73;3163;2;809730
wzg.wzgaq115a-pas_rgr_129.m.de;;129;36742;188;9406140
wzg.cluster_aqaq14-pas_194.m.de;;194;36742;163;9406115
aq.aq92-684-mch.m.de;;0;36000;48;9216048
wzg.cluster_aq_94_110089_pas_198.m.de;;198;36752;19;9408531
wzg.wzg9-789-mch_wta2_34.m.de;;34;35670;16;9131536
wzg.aqb26_mch_c1_105.m.de;;105;3191;253;817149
wzg.aqq235_mch_a2_34.m.de;;34;3160;242;809202
wzg.wzg92-710-mch_b1_97.m.de;;97;36002;7;9216519
wzg.wzg_96_170371_mch_led1_74.m.de;;74;37538;211;9609939
wzg.wzg_b2n_006400_gap_lsa_l_164.m.de;;164;809;156;207260
wzg.cluster_aq_b17_780_0520_aug_r_194.m.de;;194;6704;180;1716404
wzg.aq_a7_953_247_fue_a2_34.m.de;;34;2811;52;719668
wzg.wzg_9_486950_mch_a4_36.m.de;WZG_AQ_9_486950_Mch_36;36;3585;137;917897
aq.aq_b2n_007472_gap.m.de;;0;809;172;207276
wzg.wzg_b17_800_0350_lbg_a1_33.m.de;;33;6665;119;1706359
wzg.wzg_96_162645_mch_pw9_9.m.de;;9;37524;186;9606330
wzg.aq_a8o_54060_sbg_w1_2.m.de;;2;3154;5;807429
wzg.wzg_9_496895_nbg_a2_2.m.de;WZG_AQ_9_496895_Nbg_2;2;3548;96;908384
wzg.wzg_99_5620_lin_d2_164.m.de;;164;38696;244;9906420
wzg.cluster_aq99-062-sbg_193.m.de;WWQ_99062;193;38701;127;9907583
wzg.wzg_9_491895_nbg_a4_4.m.de;WZG_AQ_9_491895_Nbg_4;4;3547;109;908141
wzg.wzg_9_506690_mch_c1_105.m.de;WZG_AQ_9_506690_Mch_105;105;3589;76;918860
wzg.wzg_99_9140_sbg_a2_34.m.de;;34;38697;244;9906676
wzg.wzg_r200_000022_gap_lsa_r_163.m.de;;163;809;61;207165
wzg.cluster_aq92-540-mch_193.m.de;;193;36002;90;9216602
wzg.aqb18_mch_b2_98.m.de;;98;3192;113;817265
aq.wwq_9_491590_nbg.m.de;;0;3547;94;908126
wzg.wzg9-361-nbg_c1_73.m.de;;73;35277;64;9030976
wzg.aqq35_sbg_b3_66.m.de;;66;3152;231;807143
wzg.wzg_96_161485_mch_pw1_1.m.de;;1;37524;225;9606369
wzg.wzg_92_akneuf_0440_xw_a1_161.m.de;;161;36001;137;9216393
wzg.wzg99510_stg_a2_2.m.de;;2;38749;182;9919926
wzg.cluster_aq_9_508590_mch_193.m.de;AQ_AQ_9_508590_Mch_193;193;3589;166;918950
wzg.aq_a7_960_120_ulm_c1_133.m.de;;133;2772;249;709881
wzg.wzg_96_160770_lin_z131_c_l_164.m.de;;164;37577;6;9619718
wzg.aqq33_sbg_pw2_130.m.de;;130;3152;212;807124
wzg.wzg_8_5050_stg_c1_105.m.de;;105;3144;229;805093
wzg.wzg_9_503485_mch_dlz1_41.m.de;WZG_AQ_9_503485_Mch_41;41;3588;174;918702
wzg.aqq13_sbg_ea2_34.m.de;;34;3152;173;807085
wzg.wzg_8_10000_stg_a3_35.m.de;;35;3145;64;805184
wzg.wzg_b2n_007554_gap_lsa_gv_131.m.de;;131;809;172;207276
wzg.wzg_9_487755_nbg_wvlt1_131.m.de;WZG_AQ_9_487755_Nbg_131;131;3546;163;907939
wzg.wzg9-240-nbg_b2_66.m.de;WZG_AQ9_240_Nbg_66;66;35278;119;9031287
wzg.wzg_9_504520_mch_wvlt1_163.m.de;WZG_AQ_9_504520_Mch_163;163;3588;226;918754
wzg.wzg_9_504520_mch_c3_107.m.de;WZG_AQ_9_504520_Mch_107;107;3588;226;918754
wzg.wzg_99_27814_sbg_a1_33.m.de;;33;38742;107;9918059
